Species	-	Copia	Gypsy	Harbinger	Helitron	L1	MSAT	MuDR	RTE	SAT	SINE2/tRNA	hAT	unclassified
4_Transposome/JG_CO_059_K	0.00204041165884694	0.086372713394683	0.478576607377907	0.0196613125349782	0.00276985508627952	0.00462876325493213	5.56096901033565e-05	0.00680654743071617	8.59784885831974e-05	0.00184603505419471	0.000188375661798373	0.00574505213357992	0.030427393910518
4_Transposome/JG_CO_059_L	0.00140198961880141	0.0962831527254021	0.477369387254132	0.0133888742840004	0.00241448594026582	0.0041821793672945	5.49934776610319e-05	0.00597500637742126	8.48894502233867e-05	0.00120148173747692	0.000145313145705548	0.00438633818297989	0.0322462537716403
4_Transposome/JG_CO_064_A	0.00137651623244106	0.102524243068474	0.495907316431912	0.0163182381193009	0.00263661894543979	0.00494389788338111	5.68018117190723e-05	0.00628824096338201	0.0001037900800402	0.0013355561225091	0.000165981704969985	0.00517640763466	0.0320269546342693
4_Transposome/JG_CO_064_B	0.00161824040709743	0.0895615229929068	0.478792864292474	0.020480134760779	0.00313871117171537	0.00469123792982086	5.3961178666689e-05	0.00674238510029154	8.29810796534941e-05	0.00117189774180573	0.000187947064108539	0.0058516390371925	0.0298332093032128
4_Transposome/JG_CO_064_C	0.00134951649788059	0.103296291375955	0.481492571216354	0.0166581815508273	0.00287692204027028	0.00491616274785687	6.03745908726922e-05	0.00670891147448385	9.06331935821606e-05	0.00106267795368587	0.000181272013076544	0.0054898567433438	0.0311456606675738
4_Transposome/JG_CO_064_D	0.00196981061115915	0.0935114719270623	0.455933290931555	0.022998676572568	0.00337197341521742	0.00518529152898071	4.78565502833291e-05	0.00749437553654901	9.53244107485099e-05	0.00126154298151323	0.000213427614067377	0.00669181530782231	0.0268381154046859
4_Transposome/JG_CO_064_E	0.00135671601168753	0.100161608518416	0.488771533620119	0.0165950660052785	0.00268568783053543	0.00464562174844062	5.20079864729619e-05	0.00635173120174372	7.73187929159256e-05	0.00103685612051689	0.000165488998186722	0.00546322006761051	0.0294647195802781
4_Transposome/JG_CO_064_F	0.00128438327144148	0.104164108702264	0.507057555134304	0.0174174797236221	0.0028200968065924	0.00480888754810386	5.18521609136667e-05	0.00675464136882227	8.77974470690107e-05	0.00181943198813228	0.000171343287167774	0.00563727996471216	0.0336691425965763
4_Transposome/JG_CO_064_G	0.00128053888477376	0.103723125778569	0.494110196670732	0.0166600873232781	0.00286059398179862	0.00483044147936108	6.73317488738426e-05	0.00665336704075893	0.000103104330314038	0.00193004732008414	0.000170782208117513	0.00541178753813623	0.0313457568847087
4_Transposome/JG_CO_064_H	0.00166966591216776	0.105428159277847	0.504157527515889	0.0175113524161761	0.00276893129296169	0.00512551019764887	5.51637949900816e-05	0.00665018529650075	7.46507270631646e-05	0.00172950317974565	0.000187622239504898	0.0055537403405398	0.032650608570132
4_Transposome/JG_CO_064_I	0.00171047363023215	0.109218326515325	0.514586047172723	0.0174185920436683	0.00286054482187295	0.00523710647499685	6.95963990919969e-05	0.00716885434335045	0.000103032508804392	0.00113152347857227	0.000187439956986975	0.00561557844868295	0.0342199381294678
4_Transposome/JG_CO_064_J	0.00100009303209562	0.102162418975226	0.505949730744345	0.0180636176099104	0.00284361180399534	0.0047877636538712	5.96448670344818e-05	0.00644956910093329	7.33077279686478e-05	0.0013772510282815	0.00017004652640152	0.00568979657326504	0.0318653083019445
4_Transposome/JG_CO_064_K	0.00111227892167477	0.0914217443237578	0.47885860068268	0.0202246510387265	0.00305780624684415	0.00467652792842621	4.8226567906723e-05	0.00669648911280397	0.000105634093945336	0.00147582567049655	0.000175942469001752	0.00617779453146681	0.0303343336386731
4_Transposome/JG_CO_064_L	0.00145703103202321	0.112973807595349	0.524043775154354	0.0165029727472203	0.00278517207279745	0.00506673772102998	4.74656995566633e-05	0.00677255194924272	8.30042269693955e-05	0.0013541905026124	0.000174742894665188	0.00555546503190985	0.0353774191506475
4_Transposome/JG_CO_069_A	0.00116920483495709	0.0883507381850194	0.465918333411076	0.0176487091542414	0.00270452844660531	0.00455489631200373	6.28658305645048e-05	0.00604327953161088	7.78738568930366e-05	0.00158000931070358	0.000147332502123124	0.00538348770131313	0.0326732409226577
4_Transposome/JG_CO_069_B	0.00130097032730625	0.0904609138548212	0.474405332453844	0.0180410949401819	0.00261039792870024	0.00445847239421498	4.18695580738894e-05	0.00616616784514548	7.36868254794848e-05	0.00158398408777915	0.000158584513596045	0.00547675497378637	0.0338241410165213
4_Transposome/JG_CO_069_C	0.00105292258775572	0.0874396129459802	0.455113049526725	0.0152074710755758	0.00248471573273149	0.00418608322615604	5.41037851215688e-05	0.00573763327958045	6.66957191441882e-05	0.00175665036945029	0.000168976307744426	0.00480892616535772	0.0361153146905552
4_Transposome/JG_CO_069_D	0.00135705068614112	0.0810882858559459	0.428103879061952	0.014854421576906	0.00229716786692937	0.00384658141522427	5.46734327500035e-05	0.00545602005584711	7.86053052474362e-05	0.00119838370670092	0.00013879663328721	0.00445607010082704	0.0318888642999524
4_Transposome/JG_CO_069_E	0.00141058741404078	0.0865599833161354	0.464057003109037	0.0172913486933307	0.0024569642901927	0.00440326470526988	4.86805540506689e-05	0.00597243495417748	8.44446541368124e-05	0.00146954052017484	0.000146902282592898	0.00534687237776971	0.0292046719835878
4_Transposome/JG_CO_076_A	0.0015388676459243	0.111546183319764	0.556000164801711	0.0170300796200368	0.00323133629236724	0.00506397909366949	4.74162598454838e-05	0.00660350129156033	9.73505511564015e-05	0.000936226212584167	0.000171557466818857	0.00537632693423457	0.0414683003281802
4_Transposome/JG_CO_078_E	0.001799866434816	0.120643379831648	0.594862449559954	0.0193056399999865	0.00323125238702479	0.00555652325997404	3.61630058357292e-05	0.00739234400698429	0.000117160208118986	0.00177844461858014	0.000185202126686833	0.00608641217033982	0.0412219758365285
4_Transposome/JG_CO_080_B	0.00101165597254636	0.10841971530438	0.490115097697572	0.0137641974393784	0.00269255877862398	0.00465030526293353	5.39725819155537e-05	0.00589920258158529	0.000110802334829509	0.000740549859709966	0.000190843192851959	0.00500640863677461	0.0462599717164542
4_Transposome/JG_CO_080_C	0.00139893656194961	0.0838601315047025	0.432343036108682	0.0140297492022846	0.00258725795428312	0.00385765099173178	5.42835327176001e-05	0.00547217193387885	8.32963462528968e-05	0.00120379075842888	0.000143840743137601	0.00447802431405646	0.0317965502238906
4_Transposome/JG_CO_080_D1	0.00126772954196842	0.0936251748447576	0.49501807863576	0.0175304939823809	0.00274010902585544	0.00458665659009061	3.93233253895142e-05	0.00634055701454431	9.63192549361223e-05	0.00119053796458759	0.000158441689479336	0.00528461065018086	0.0328711674803518
4_Transposome/JG_CO_081_B	0.0017824703596011	0.0877809494147695	0.462300003990433	0.0170991353783641	0.00262835366017141	0.00428114204844278	5.50715076008619e-05	0.00579185765165529	9.15398586916101e-05	0.00140286062703748	0.000187693073125312	0.00516497705971357	0.0313401380432571
4_Transposome/JG_CO_081_D	0.00239267350109589	0.0908241832333083	0.477829010721013	0.0182496112030119	0.00282944830546432	0.00460772931846561	4.98109712485718e-05	0.00641318674115082	7.16740898400355e-05	0.00147742469021617	0.000168838154922808	0.0055702315083838	0.0345394529667674
4_Transposome/JG_CO_085_A	0.0014404103709248	0.107930151351664	0.496712312129079	0.0122765068710905	0.00273714318561037	0.00451158287436715	5.23905441737473e-05	0.00622823070547971	0.000113375840220492	0.000984812793220929	0.000145648970152962	0.00459636977371326	0.0474560007667472
4_Transposome/JG_CO_089_A	0.00187671005441939	0.0989706682698025	0.539733724512286	0.0188405487575764	0.00316593618259913	0.00482289202299374	3.80687715525512e-05	0.0070366660218268	8.08654344159504e-05	0.00169359978671501	0.000158294127904963	0.00570011749099517	0.0365146085719301
4_Transposome/JG_CO_089_B	0.00185907395094719	0.0985977977608202	0.528933726095364	0.0185447571310355	0.00309178733784415	0.00506079051207805	4.27406464358308e-05	0.0070553421834975	9.62037715825948e-05	0.00169302183859332	0.000163817284804792	0.00567340821651736	0.0348266789600193
4_Transposome/JG_CO_089_D	0.001236105426463	0.0935549798628049	0.503170686409038	0.017229536101486	0.00301300604109297	0.0045316809766301	5.05686706611794e-05	0.00665770731603414	9.92773591186795e-05	0.00144150264858462	0.000160121668904291	0.00521209970048597	0.0331412599720197
4_Transposome/JG_CO_092_A	0.00212233950698171	0.0960574533545224	0.521930113668323	0.0177987044515821	0.00292303515796548	0.00478478525695117	3.39254897660755e-05	0.00669586782856194	9.0888333292252e-05	0.00145849022613072	0.000189715437880713	0.00543478473920996	0.0359448605199027
4_Transposome/JG_CO_092_B	0.0013380342844237	0.0973130484904552	0.527854595578837	0.0178673431466701	0.00295087302502399	0.00472920497903156	3.74775067311894e-05	0.00667253828528457	8.38379426665797e-05	0.00107697680176449	0.000164362827110864	0.00567196349004727	0.0352389827193704
4_Transposome/JG_CO_092_C	0.00118624966734356	0.0973010973594358	0.49943757338337	0.0175224542328647	0.00300932656153391	0.00484017925067554	3.58011964238285e-05	0.0065681760993381	8.84363137932396e-05	0.00148557579049974	0.000163335135704722	0.00549816275761623	0.0330811083896934
